ha totally posting an update at am its lightning outside pretty,1
getting my new cellphone on wednesday the lg voyager its soo sweet i cannot wait that long though,1
really really wants to go and see coraline,1
hurray summertime starts today meaning i only have to work until pm instead of until august yay,1
more goal gila but his last game is against milan dillematic me,0
did not sleep good last night woke up with another bellyache what is wrong with me,0
sorry to hear that is is a,0
nickchien i am happy to break my twitter virginity with you two,1
um why cannot i write tonight i like i want to write yet nothing no,1
i miss nicc today,0
i feel like watching a disney movie too bad we do not have a vcr anymore,0
tall blonde hello and thanks for the follow,1
sounds nice have you downloaded twitterena lol,1
i am increasingly convinced that i am moderately lactoseintolerant given my deep and abiding love of cheese this totally sucks,0
oh its so beautiful i am happy you had a great time heartz,1
had a great day beach bbq with old friends its crazy that i am old enough to have old friends learned how to play texas holdem,1
good now let us go get this done,1
wow its follow friday and i have not tweeted fail and nobody has followed me today dble fail suicide,0
hi there nice to meet you,1
going to bed talk to ya later goodnight birdies lol,1
how is aussie i am hopin to be there in sydney in less than a week just got my visa on thursday whoot whoot,1
road trip ftw am playing with trains today so its all good here,1
listening to ryan adams and being sick,0
i am going to try to get some slep goonight twitter have a nice mothers day,1
ha ha and what game is that i like games,1
crying cuz people will not follow me,0
lol when i went to buy my new laptop in feb i already knew lol but i looked anyway and walked away sadfaced,0
so bored in chem n i am super hungry ugh,0
or this for that matter so jealous,0
hey how is everything going please reply back sometimes i think you hate me because you never reply back to me,0
yeah mine said that is a nice picture gave me the red x hope you get it working soon,1
that is great babe congrats,1
i know its sad but back in the auto industry did not understand that iphones would change our lives,0
wants somebody to cheer her up,1
got fully denied tonight sleep time now lnd in morn,0
i miss you,0
just spent a week whole of pay on shopping oh well i am happy,1
your face makes people laugh because you are so ugly so you are halfway there,0
i was nice i called you lmao,1
oh what a night love me some aces,1
more pictures it was such a pretty day fb,1
thank you i take that as a compliment if i may,1
aww that is horrible xd,0
busy but fantastic tried to unplug for a few days thank you for the ff,1
oh that is clever i bow to your economic wisdom sensei,1
eh my right eyes twitching going to go and watch boystown happy birthday,1
aww thanks jon that is very thoughtful you know how to make the ladies feel special,1
too many good shows coming up and no money to buy tickets fmfl brand new at the troub,1
my stupid msn will not sign in,0
ill check it out thanks and good luck with your book bella,1
you are following ellen oprah and me i am honored,1
had a nice concert yesterday nice location nice people it was great but i have a bad cold since yesterday night being sick sucks,1
ahh i am so confused what can i do i do not want to run away but can i really handle a real relationship what is love anyways false hope,0
loll i am a college girl bahahah i love these blogs they are so funny,1
that is it my local coffeeshop has sold me stuff for the last time i am quitting,0
in the words of liana corber moreover wiaih was a humbling experience i surprisingly had a decent night,1
i decided you should help me make my first solo album,1
you were absolutely amazing in the wolverine you are so beautiful you are also such an amazing person i look up to you,1
star trek was actually really good,1
happy mothers day i love you mom,1
ah i needa hurry up and shower before this huge storm hits,0
has a tummy ache,0
definitely the first time i have felt alive again in years super happy,1
have a big headache,0
so wonderful to spend mothers day with my mum,1
thank you for that i know it,1
is in the badbooks again do not know why i bother,0
its happy star wars day lol may the force be strong with you all,1
chillin at a bbq gettin my drink on,1
enjoying and exploring my n phone grr its awesome but i wanted the samsung omnia,1
sly party enjoying life partying tonight maybe,1
tv i hope shatner didnï½t address that message to philosophers weï½re doomed if they stopped thinking,0
aguirre now i wish i was going,1
just had my debut on thursday the gallery lounge it was fun cannot wait to do the next one,1
good luck with your breakfast search but here in the us i have to go to bed lol goodnight david,1
loll of course me to i love their new song to,1
sigh i always disappoint people who get in my way everyone i am out i might disappoint everyone else here,0
you seem cool,1
omg great day today went to a art thingy and noe i really want a zune hd and the bed part its raining come out mister sun,1
emo zac and a good morning from france to my zaccie,1
watching oceans in vegas seems so appropriate,1
my lesson is finally done for tomorrow morning i am looking forward to speaking to the high schoolers on dating,1
time to do house chores ugh,0
wahahahaha i want to na well hapit na i guess hahahaha yes now we all know hahahaha lol narn haha joke,1
bout to go to bed happy mothers day ladies especially all th s who takin care of thier kids alone n i love you momma,1
nice musli bars,1
i feel really sick and my teeth still hurt fml,0
my three most hated words are see you monday,0
just finishing shooting can you believe it but got the job done,1
happy mothers day to all the mums,1
i am on my mobile so it will not let me but i cannot stop thinking about you x,0
i missed you guys this morning i am in tacoma w no kgw to start my day,0
you know you are dog is getting old when she sits down to eat poor hilly please do not grow up,0
the downside of getting tdl days early is that i will not have time to read it til next week anyway but still hurrah clutches it close,1
is helping making a twitter account,1
today is my first mothers day with my little boy hope you are having a beautiful mothers day too,1
aw ok lol hopefully by than i am still here and not back over in the states,1
could be useful tutorials resources for a perfect twitter background design,1
i kno i kknow sigh been on but it sucks,0
yes we did thank you,1
my jeans that were once two inches too long are now about five inches too long holy cow am i getting shorter,0
man you know things get very interesting sometimes lol i am just good,1
no i lost the link you sent when i had to pull my battery,0
gees can this week get anymore horrible now i cannot go to spain,0
it good den fell asleep on me,1
i can definitely appreciate this the simple things that make my day,1
sucks,0
my pufy is leaving no,0
she should keep her crown and shut her mouth then she will know what nonjudgmental means,0
just woke up from a delightful nap i cannot desribe how much success is involved in an am nap on sat night need rhubarb now,1
itunes upgrade reset playcount to zero how will i know which one of hasta siempre versions i liked best,1
goodnight twitterworld ill tweet you all later goodnight j,1
missed you by min haha went to sleep at past but had a major anxiety attack around again ugh boo,0
lovin the clean shaven mr flowers he looks so young reminds me that i am getting old,1
welcome to twitter i hoped it would not be long before you saw the light and joined us,1
girl talk is awesome,1
sadly no robot songs in my library,0
packing is no fun at all good thing i have the new united on to keep me going but still no fun,0
such a long day heading to bed iloveyou,1
what a great day,1
goodmorning tweedles very happy mood i think i will always be after this past weekend lol vids of the beyonce weeknd coming soon,1
cheers john thanks for following me look forward to your twitterings too think this will be a good place for my rants,1
i am at mcdonalds eating chicken nuggets with my kid so embarrased i droped my soda haha it fell out of my tray lol,0
greeting you all a happy mothers day,1
a mocha at am my youï½re brave,1
sounds like you won backstage passes,1
cullen oh really i have already put all the pics up sorry,0
had interesting wknd sleeping saturday productive sunday,1
cuz airlines are super lame,0
happy birthday just woke up on this side of earth so wishes are bit late,1
wow wow hope i too get that sort of guts in near future,1
anotha day of work not lookin forward i hate closin fri,0
is in bed not able to sleep bloody bipolar,0
had a great weekend and is in such a good mood she does not even mind being at work this morning,1
oh lucky you i need to send mines away to get fixed,1
sore throat comingand recording about to start for new citipointe ep album arggh prayers needed,0
i miss my boys,0
son wtf she just bit holes in the bread who does that why has god forsaken me why,0
great to hear you saw slumdog millionaire and yes that is a bollywood thing at the end,1
sounds cool liverpools ace especially if you like the beatles cos there is museums and shops dedicated to them,1
esme cullen i am taking a million songs from your blip fm station thing sorry,0
what is going on sweetheart,1
i wish i had a smartphone with an irc app that would be pretty cool,1
happy mothers day too all mums out there remember treat your mum well she brought you into this life,1
facebook is being a,0
absolutley gutted i am this ill when a its this sunny outside and b i have loads of revision to do for my c exam on tuesday,0
wow justin timberlake on snl tonight was hilarious you got to love that dude,1
i hate when a program freezes during installation,0
i cannot sleep,0
do not do it i have seen enough movies to know that something terrible will happen lol,0
i left my ipod in the car so now its all warm,1
forgot she had a twitter account happy mothers day,1
haha nice now i need an iphone,1
all good take a rest,1
goodnight everyone happy mothers day to all of the mothers out there,1
fun on facebook,1
people in my house do not know how to close doors,0
kewl the jb chat was awesome i had to miss lots of it though because i had go skewl,1
thanks for your follow just do you own thing join in with what interests you,1
photo i like da colorss and the composition is great scribkin,1
yeah that was my thumb last night sorry,0
gosh no need to be so rude,0
oh no that is no good i pierced my bottom lip on the right side myself in th grade but we had a no piercings dress code,0
happy emox lmao lucky its minutes on foot for me ew school lol on the bus now,0
won a gps at post prom,1
ho naw it was before the mins bug where tanks would stop spawning after mins i am glad i get to keep it,1
woe its definitely no fun to travel first class with a bike you have to fight your way through coaches til you reach your seat,0
seesmic desktop seems pretty good nice find,1
found out my friend is not actually but hey happens,0
lol me and whispering so we do not get in trouble and being almost feels great to be home feeling like kids,1
stomach cramps sat in bed with a hot water bottle having some hot milk toast i feel like a wi girl again minus the stomach cramps,0
at hospital uncle is in surgury after heart attack,0
surprisingly liked star trek contrary to the theory that star wars fans are anti trekkies,1
i love you thomas i will always respect and support your decision and ill miss you but you are going to do amazing things you,1
thanks and cheers back at you,1
alkaline trio was sweet saves the day sucked but i had a great time anyways it was awesome seeing everybody and hangin out,1
lol yeah i forgot about your tweetdeck statuses so funny,1
x sorry about that,0
so tired and i have work at pm fb,0
hey steve i think you are such an awesome actor i love every movie you are in and i love the office,1
watkins oh my gosh ian i always miss you when your on,0
week all week off to the gym now with the worst headache,0
i need monies school is expensive,0
bloody sunburned,0
i am glad you have been having fun babe,1
i love the internet,1
srry cannot go paintballing tonight and there are no good movies out,0
good morning who wants breakfast,1
friday night is my fav night of the week but now i have to go to stupid dog training classes,1
pixies number gives me such an energy rush they are playing a festival close to me in june but work will not me me go,1
one thing is good enough for me friendship retained,1
cayogial i wanted to come to bz this summer not so sure anymore a teachers life in the summer sucks,0
hope you have fun tonight,1
last night was awesome thanks for all the hard work you put into it off to get some coffee now,1
when balancing a chair on my chin in the sixth form common room got nothing but sneers i hung those balls up for good,1
inspite of the spams i cannot stop losing this twittergadget i love twitting from gmail,1
oh french tip my fave my nails are not long enough yet though ill ask the manicurist,1
awe got to go my mom commands me to sleep already,0
yeah talking to you was too boring,0
gourmet pizza bleh pizza is supposed to be greasy and filthy you cannot eat pizza that is been prepared by a chef,0
just signed up on twitter yay,1
i am sorry you are having a bad day i was just looking back through do i need to give someone a knuckle sandwich,0
i am an incredibly happy person with energy love to dance laugh the only thing that i know i am one of the most down to earth people,1
i was sleep for all that and missed the fun hey dg let us play another game brian,0
one of the fake yous followed me haha i so wish it would be you instead,1
yay i cannot wait to read it,1
ugh plane delayed due to weather stuck with another hour to kill,0
i am so tired,0
it was pretty cool the kids and the adults had fun,1
everyone vote for for the mtv movie awards coz my comp is mashed up and will not let me vote i will somehow,0
my sharpie is running dangerously low on ink,0
going to bed today was another good if uneventful day,1
ouch waited to long to get eyebrows waxed,0
hi freaking love you i would be the happiest year old girl alive if you replied to this,1
finished watching the movie mirrors i liked it but it really did not do anything for me out of ten i give it cool http g,1
i was thinking the swine markets are in decline but since we cannot say that anymore,0
just wanted to point out that on youtube you have more subscribers than tom felton thought that might make you happy,1
gonight twitter i hope i am better tomorrow,1
i am completely exhausted thanks to yesterday can i go home yet,0
exhausted after a hour work week,0
the city officially smells like dead fish,0
i miss everyone i need faces not witty situational updates but these will do,1
having fries plus greentea m,1
is beastypops tired i wish i was my tablets are just making me want to throw up,0
first day at the new job yeah,1
ushers you guys made mothers day really awesome today thanks for coming in early to prep the surprise gifts for all our moms,1
just got back from mcfly concert ahh it was so amazing and i am now in love with david archuleta,1
is going to have a relaxing hot bath goodnight for now then twits do not worry andy i love you more than twitter hehe,1
i do not feel good my throat hurts,0
i am so tired i do not get how i am i sat on the lawn mower and did not push the whole thing,0
sweet i should have something new to show you by then too,1
sigh stayed up late because was on a role w assessment now i am so tired my eyes r stinging my head hurts i still need words,0
milano good morning alyssa hope you have a great wonderful day today i am happy cuz today is my last day of classes yay,1
just got home not wanting to read the last chaper of breaking dawn because i do not want it to be over,0
it makes me happy to hear a girl talk or tweet about the nba but could you give my nuggets some love,1
is in mourning that he is having to miss the homeskoler fair today,0
good day sir i am hungry,1
i wonder if i should put a bet on cubs winning world series in due to bttf ii id love it if it actually happens me geek,1
i hate today,0
graces funzen magic mood tool for keeping her cool in the pool of real life which is now yours too,1
hi facebook what is wrong with you cannot add photos,0
trying to finish moving stuff for tonight do not feel good,0
facebook will not load for me it i am bored,0
my assistant had me watch the notebook i miss deborah,0
ten update away from who ho budden,1
is not looking forward to going back to work days off is not long enough,0
had a great time celebrating mothers day to me being a mom is the best job on earth,1
kat stewart did a great job with a great character not that i watched underbelly in victoria,1
wish i was in atl,1
was woken up by my screamin lil nefuew,0
cat we all know and yes do not remind me i am so effin jealous aust some times,0
which means i spend more time alone than with friends and family how sad,0
smh i am sick with this bug that is going around almost everyone i know is sick including me,0
ferns n petals fnp in should help you accomplish that task,1
but i did not krystal spent the night last night i dnt think i posted that but ya we laughed a lot squirrel house new inside jokes,1
according to a quarter of families under six live in poverty,0
i miss your dance friends too,0
hates that my a c does not work its so hot,0
oh man there are dead deer everywhere in michigan,0
wow fancy,1
holla happy early mothers day,1
i plead temporary insanity for agreeing to a metric century cycling event tomorrow,0
carter it says this video is private wtf,0
gary just tried the ommegang chocolate indulgence no chocolate no indulgence just metallic best i can,1
that would have been fun but we were so tired yesterday long day at the office just did dinner and crashed,0
i hear its wonderful in california,1
i wish the birthday massacre would come to australia i think they said they are thinking about it though,1
i love both your hairs,1
but i did have a really nice smoothy at baulko shops,1
walking past the school i went to junior high in as its being torn down,0
a long and stressful day coming up tomorrow have to write responses to eoi doing a colleagues job,0
just try to do your best i hope you do not get laid off,1
ps love the new profile pic,1
bad day just got worse,0
umm well i only go to house clubs and i never go to north beach so no idea sorry been out x there a now defunctlesi club,0
has the greatest friends in the entire world,1
lmao yeaa iight n you shuld put tha c b flick up w on you are head juss a joke,1
sad assembly next block,0
you are totally welcome to come hang out on my wiki do it do it,1
i do not think our isp is too happy with us this weekend,1
sweet dreams,1
o and good luck for dundee tonight i cannot be there cos i have a ton of uni work,1
so the man behind the awesome macarena vid great work love it,1
so wednesday my mom is making a huge special dinner whatnot to celebrate the new single just so ya knoww,1
i could not sleep today either it was hard for me to stay asleep for some reason,0
rey mysterio is so awesome,1
url in previous post to timer job should be id removed space which messed up url es,0
weber i wrote a leadership essay about its founder the expansion did not went well tried to break in america lots of money burned,0
is very upset to see carys and donna go today miss you both hugely already yes ok its only been like hours ha wah,0
so i am n i am just now findin out i have asthma,0
your such a riot you go girl,0
yes soak it up for sure its going to be fast n furious only one show this year more reason to revel in the moment,1
i understood you precoffee tweet i am good,1
made so many new friends on twitter around usa another bike across usa trip would be amazing to see people,1
wow i love how we have no headache medicine in this house,0
cavs has the easier route than denver,1
worried for my cousin and her son,0
hes hard to please methinks he has the picture in his head just fine,1
ugh not sure i have the patience or remaining intelligence at this point in the day week to refactor and rewrite this package of code,1
somewhere within temptation returned to mysefl keep working hard till june,0
my trousers are damp,0
thanks wookieman i test stuff out on you lol,1
in buchers class i cried too,0
aw i wish i had a younger sis but i do have an older one i bet your younger sis loves it just as much as you do,0
bored to tears without my boys they are at their dads for a week,0
happy mothers day to all mothers out there,1
thanks for all of the awesome tweets leeloo glad you enjoyed the weekend,1
rice is ready to eat off now to watch comet the most important music price in germany wow n lisa arrives around p m still hours,1
says its late goodnight people,1
i just saw nd of june and it make me think of jenny i miss her so much,0
yeah well a deadline is in t hours that is architecture for you oh well m that coffee sounds like a good idea,1
cannot i mix and match dumb drive in,0
ok i am not really that far yet on the nd part of wish she did them earlier though like mid day so i could be involved,1
goodnight everyone,1
omg i have so many finals to study for i so freaked out that i am gona fail,0
again was actually quite good considering off to bed now long day tomorrow june th please come soon but not too soon,1
i cannot to sleep and tomorrow i must wake up too early,0
cool love it,1
kittykat so now i am bored untill i go out,0
i love mine too happy motherï½s day to your mom john taylor much love to you too,1
sorry for taking over twitter with my icantsleepness,0
wow i am really missin the family today bad,0
happy mothers day,1
backache,0
i am going to fail this test miserably in history,0
i hate not bringing my ipod to school,0
in a bad mood now annoying when its sunny,0
i need people to talk to me please i am very bored x follow me,0
i do not think i like this roy williams who dissects frogs while still alive you look like chachi from happy days,0
going out for the good old soak tonight for a mothers day feed in love more then ever,1
that sounds delicious,1
nice i must see this,1
am quietly tidying up after dinner party whilst closing tupprwre lid centre island in my kitchen collapses wakes baby mayhem ensues,0
oh sorry to hear about this too sad,0
cannot wait for live its ages away but still i should do a and plan what i am going to wear lol,1
i cannot sleep amp,0
i am writing an exam on a saturday that should be illegal where is my weekend,0
tummy hurts,0
you are very welcome,1
schol time not doing much this week about more days of school and its time for nyc cannot wait for the last day of school,1
its like a little adventure only i am kind of worried about her and i cannot take the bus to where she is cos my oyster is broken,0
hello you are so awesome do not ever stop what your doing haha you make me fall off my chair laughing x,1
itts the big time saturday night playing canasta then a movie then psych homework stay shiny and love everybody,1
god dayy ben shopping did not get what i wanted though but my best friend has come home xd ily shannii x,1
bbq was great just relaxing around the house do not want to leave my city but have to tomorrow got to clean the house when i get back,1
no the love of my life is so i guess now i am definately shooting for good,1
still doing grench paper and still getting distracted,0
do not know maybe the flu i feel a bitbetter now,1
i really miss my satan kitty,0
back at it after a weekend of working in the yard did not open the laptop once and i am thankful,1
haha i know i cannot handle the fame and thank you,1
yum yum i love quesadillas and wallpaper for that matter to,1
really awesome,1
i failed my maths exam today fxmylife,0
airsoft is horrible hope you did not get hurt,0
i think that boat sailed my friend the few ccos that had them had them months ago i wish you luck though,1
d wish leigh a happy mothers day for me its midnight in ny,1
evil credit card companies god and just when i was starting to build my credit again i get this stupid ding from them,0
feeling really sick watching the fifth element and about to smoke a cigg ugh i hate colds,0
is now going to see his very ill uncle on saturday and the night at his house as even more bad news has come up,0
feel like and will continue to for as long as it takes,0
thanks ill keep working on her lol good idea,1
hi nick i really like the serie jonas its awesome see you soon in the concert kisses marta,1
nope but the ti looks super sweet,1
its too hot to be sat in an office i want to be out in the sun shine,0
iï½m jbobsessed xd i miss them so much they should have a live web cast on bookface every thursday xd,0
endodontist should be able to do it without removing it just hope my ceramic crown does not shatter some time later,1
swoobs and swass why the hell is air not on today when i am packing blech,0
is feeling her eyes burnedfried after hours attached to the screen uploading new summer clothing for my store,0
so tired work today,0
ah my keyboards getting worse my bdays in more day,0
i do not use it but i heard that powershell is nice,1
nothing good at the five dollar sale,0
my heads thumping,0
thank you its sunny outside so that is a good start,1
happy mommy day,1
going out to miranda shopping centre to spend time with the family before going away for weeks to malaysia going to miss them,0
but but its michael bay sigh i am sorry love did not know you felt that way about it xd,0
on my shoot with ron and torey have lots of fun,1
even arnold could not save the parks how is this providing jobs,0
oh noes the tv is broken no red standby light or anything checked the plug fuse now to the inside,0
fourteen hours later i am still having the worst allergy flareup in my life from shooting an engagement session in a field last night,0
shakalohana week two of flat wavez no surfin,0
too bad,0
i am fine but a bit tired i am glad that its weekend now,1
hahaha probably not sorry we have got some things to do around the house and then we have to go to jareds parents house,1
intel gfx driver situation much better with recent upgrades kernel rc and driver from git suspend working again fewer mem leaks,0
spending the night with mom and tommy just ordered pizza hut yum,1
oh as usual i should warn my new followers that i tend to overtweet during canucks games apologies in advance,0
time to get educated hope you all are off for a great start on this monday morning,1
you are a slow answerer,0
krys running mud baths and nice french food in napa w jimming,1
head is pounding well not really pounding more like tapping i suppose homework time,0
lol were like polar opposites ben maybe that is why we get on so well,1
i am so glad,1
my leg broke now i am waiting untile i can go again,0
have a great night,1
field day is sad no ribbons for me,0
oh yes happy nine year annivarsary to hansons second studio album this time around,1
aw kanye west its such a shame he does not get the joke,0
yao is out for the rest of the season no staying home on a saturday night shock got my phone fixed,0
not you me just drank too much,0
dude i hear ya ill be two weeks from tomorrow i feel old,0
no its a bug in coding go into the forum then do reg let me know if that work,0
so i am kind of pissed that boys like girls is going to be at kentucky kingdom on a date i already have a show,0
i chose the wrong career,0
eminem am freaking awsome i am going back too seams like something big is inside me and no is not a alien,1
looking forward to the new week with the presentation of my book in a store in dillingen today and some interesting sales seminars,1
d aw glad to know little sweet d and leigh are doing good thanks for the updates howie,1
dinner with ali tonight celebrating her first day at the new job will be near trader joes might just have to stop in,1
yo you cannot love twin and not the other lol,1
just got home from a work and not looking forward to it tomorrow morning oh and tomorrow night great,1
ouch acid reflux hurt too,0
happy star wars day may the th be with you read for more,1
absolutely just have a good backup for romo for december,1
thanks for the shout out you might be right about the starving thing little lol,1
flipping out on my hairloss got to go to the doc,0
sad that everyone is leaving me,0
what a meeting yay more work for me,1
is chillin with my hangover hollyoaks and a plate of chips sunday mornings,1
hey bow when yu comin baxx thaa we miss yu hun all day,0
great meeting lunch on the patio in the sunshine nothing more perfect busy day time for bed ah,1
just called me a cheeseburglar he made me sad,0
it was a great wedding the band was awesome they played a ton of great s songs as was the food,1
jane austens books pride and prejudice emma are great also northanger abbey,1
unfortunately for us it looks like there are no funny people on twitter should we move to fb or start our own flitter,0
maybe used to have besides without ac its too hot to sleep,0
swollen face again,0
yup i stayed until the very very end exciting,1
just nothing perfect in life darn it,0
nice one,1
man tha mojitos from earlier got me feelin type funny hope i do not get sick,0
you are such a great person,1
watching the krystle vs alexis catfights on youtube i miss dynasty,0
murphys law sorry that your computer is not cooperating when you have lots of work my kids are,0
i do not like when my g changes i feel like google should send me an email and tell me all the things they are gunna do to my phone,0
consider yourself lucky it has not rained here in ages its depressing,0
a trending topic happy star wars day,1
tired and all i want to do is play random songs on my gitwar but i have to do my drama essay,0
happy mothers day to all the moms out there,1
useless tweet lol jk yay you are coming tomorrow how long you gnna be in phils for,0
got back from the embassy missing one paper go again on mondaygood luck me,1
m just had the best delicious chocolate pancakes for tea break oh thank god for herhseys chocolate syrup,1
here is a more appropriate tweet is everything ok your last days of tweets do not paint a good picture c,0
i love the fact that its a bank holiday monday and i can stay in bed,1
the computers and the ethernet at school are so slow,0
adobe after effects and ms sql server nice would it be nicer if i just sleep,1
yay i think i might have aced my history test today,1
aw boo i lovee doing all the girly thingss,1
so tired and i have to work till tonight happy mothers day to everyone too,1
market whn goes lower also problem and when it goes like a wild bull also problem,0
that is what i tell everyone their food is the worst no one understands my horror,0
i do not feel good,0
excuse me there is me jkidding lol so how long b yr fun night out starts lol,1
is sad that shin ae got married and it was not to alex,0
oh top gear uk how i love thee,1
miss chatting with you,0
oh no opera is not google friendly weeps,0
thanks for trying i was hoping bud trillin but the fest would be honored by any of the guests with whom you hobnobbed,1
its a good sized family room so not too cramped watched match in room watched tv on iplayer after kids asleep,1
was laughed at today for being too hopeful with the things,0
new day in new home happy mom day me,1
started a great mothers day season,1
i am bummed that the contest is only for the states what about hawaii,0
sweet dreams,1
was at ruby skye last night as well superb set by steve the last hour was loaded with thrillseekers material old and new,1
just found out i want be able to go see my daddy tomorrow before he leaves because ty has an activity tomorrow morning that sucks,0
okay okay sleep for realz now goodnight waves to followers,1
dayum tweets r coming fast so likely missing a lot plz dm k oh is stewart real,0
just had my teeth checked now my eyes i am dying for a coffee but cannot drink for an hour,0
eating truffles yum,1
i am awake and happy,1
come home then not so boring here,0
is feeling like he has a bad flu yes bad flu,0
have a lok at ef too they are jummy,1
pinkpop weekend i have got no tickets meaning no bruce springsteen oh well its wekend,0
seriously bored without anyone to talk to but not tired enough for sleep,0
oasis or ribena toughest decision ever,0
i wish i could offer a hug right now so bad,0
bummed that f f f broke up,0
florida should be nice,1
suddenly i remember all the memories with him oh please,0
oh how i miss the brunch,0
iphone just fell,0
rachinea oh so you said you goodbyes and hugs my dad left around in the morning so i woke up to an empty house i am pretty scared,0
n booklife i heard about that too that seems an overreaction,0
hurt done trying,0
looks nice never knew vhs had such a short life span hope my fav vhs is not dead,1
got after school detention lunch times and if i do not go to them i will get more after schools,0
making egg tart chinese egg pudding yum,1
was quite amusing watching pangaea sing f killah priest i guess he will not be featuring on their album,1
i was so close to the tacos one spot too late,0
i regret not going to the movie audition today seems like my neighbors are going to get a call back,0
its so sad how dead it is,0
happy christmas no wait what is it again happy m easels day no but seriously happy mothers day lmao,1
ouch that really hurt,0
dang i just dropped some of my subway on da floor ahh the sec rule passed already,0
thanks agree,1
morning forgot my daily booth yesterday shocking i want to sit in the garden today and read but we have a huge bees nest,0
er yea am i doubly awesome now,1
good morning every its gorgeous out again n i am stuck in work wish i was at home chillin out hopefully tha day goes quick doh,1
friends from travellers tales held a farewell party for me but i kind of disappointed them that i would still be here until sep my fault,0
l i got excited when i thought that exhibit was in sydney but its not,0
just came back home from ne gig another fun night skankin what a workout,1
the goonies projected on a garage door with my friends amazing,1
we do not feel too comfortable using it its not awful but pretty icky scurrying to find a deal,0
just got woken up by my mom our entire first floor is flooded all our furniture curtains moms expensive rugs soaked and ruined,0
man its weird moms cooking is giving me so much nutrition but also so much unladylike gas,0
is leaving utah today super sad face,0
now i am doing the microeconomics project ihate this subject beside that i have the english ilets exam tomorrow wa help,0
i must agree i do like blackberries,1
omg amazing twist this is a crazy awesome movie,1
is tired n wants to sleep in her own bed,0
and the fuck was because i do not get my gift i was so exited about it and it was so awesome,1
haha i like modern studies its my favourite subject haha i guessing you do not feel the same,1
gossip fluffodile here the latest mad night with teg jack lou tess and frey had a gender war but i was v sad for a friend also,0
hehe i will never thorw out these shoes i am listening to varsity fanclub surprise surprise sway sway baby is awesome,1
that is so weird seeing your myspace page without me there had to delete my page though,0
immigrant hid passport in pants what a genius,1
we internet is back here at home,1
ok no one was interested in my special now the popcorn is stale what a waste i am going to find a homeless person to give it to,0
it must be morrisons then,0
kyneton for breakfast this morning at slow living noice such a beautiful sunny autumn day drove back to melb via daylesford,1
hates these khaki pants project to do todayy,0
pacquiao fight was fun at home wif fam and melissa sat today was a mission to ikea srsly different freeways to ge to burbank,1
ohmygosh i know that would make my night for sure lol goodnight,1
hahah i am way too lazy to check my phone o michells are you wtaching the recruits,0
did not win a lammy last night but happy for scott sherman who did walked my feet off at bea today,1
rip omar edwards killed by friendly fire in nyc,0
going to bed happy mothers day people,1
i think i just about have all my info syncing properly between my mac mobile me and iphone yay finally,1
yo mye bust how i am sick to just shoot me long night tonight,0
i need to get in a good hard workout today after work i feel like i have been slacking no good,0
thank you good sir it has been a surprisingly good afternoon very productive,1
marie hey beautiful what is up,1
hope this day will be nice as the sun that are upon us,1
just saw zack and miri make a with and so good,1
misses my baby,0
someone keyed my car,0
blogtv was fun cannot wait til next time,1
glad i went out glad i did not leave early and glad to be afterpartying it up beths i am back,1
cannot sleep so tired goodnight maybe,0
back to school feels like its going to be a great day,1
school for a bit glad jake got the day off,1
aww i am ok been stuck on a coach coming back from nans today and its been lovely sunshine too,1
ok time for bed good night twitter,1
haha yeah i meant mall winks back,1
i am having the same problem,0
if so the tmobile g is the hummer h i wish i had the battery life of an iphone,1
is having awesome fruits and vegetable juice at the opening of lams noodles at,1
oh what a day it has been stress and thinking about the future is making me sad,0
not feeling too good at all about to head to work from not a bad shift just not fun when you do not feel well hope it goes fast,0
yay star trek really is that good happy to not be let down got to see it on imax now,1
drinking cordial yes i am bored,0
hates bleech messed up my black outfit,0
i am sorry,0
gh went an hour earlier to bed thinking ill get an area hr of sleep woke up an hr earlier today is going to be a long one again,0
walking the puppies downtown also mystery of missing cat solved he hid himself in the basement for nearly two days,0
milkshake hot day unsettled stomach,1
studying out of spite whatever wonderful unforgettable weekend with dc,1
i am doin my tweets on my phone so i have on clue how to reply to anyone but thank you fiercemichi as soon as i can ill check it out,1
me kelly share the same last name would not that be sweet if we were related,1
addin to that last comment was spose to be going to see the jonas brothers d movie but guess what i could not go aswell cos i am sick,0
as nerdy as i am i just found out it was star wars day today i love you d,1
yes i made the sign when i noticed it missing on sunday so far no luck its now unlucky japanese cat,0
are you feeling better sorry you are feeling under,0
no fair,0
re edwards i hope so,1
that would be most welcome,1
feeling pretty tired and lonely,0
says misses my cousins so badly,0
thank you we had a blast,1
hope our wishes come true someday,1
home from jacks now cannot say i am too happy about that either,0
joeys getting a new lizard this should be fun x,1
addicted to glee watching the video over and over again i should be out,0
thanks joeman,1
so then awesome super sexy stud muffin beast how is that sound to you,1
so happy its friday not so happy about this rain,1
beckiie x omg are you going to see it another reason to not live in devon none of the fin cinemas have the film i am so annoyed,0
buckley good for you mate sadly i could not get pissed tonight driving bad times,1
are not got any at the moment sorry,0
unfortunately noy my life suck this year,0
and apparently i misplaced my ipod the gb,0
had plans with people but they cancelled now what to do,0
i miss you come over and say bye before i leave,0
aww that sucks,0
and amanda peet in a lot like love loves it classic really,1
i love to read you are little quotes,1
ebru thank you for the link very cool see you on monday,1
today is not going the way i planned early lunchbreak i may not be back til mon weekend going to be fun with friends though,1
